"ClienteID";"NomeCliente";"Email";"DataRegistrazione"
2886;"Cliente 2886";"cliente2886@email.com";"2022-07-07 00:00:00"
2887;"Cliente 2887";"cliente2887@email.com";"2022-07-30 00:00:00"
2888;"Cliente 2888";"cliente2888@email.com";"2022-12-25 00:00:00"
2889;"Cliente 2889";"cliente2889@email.com";"2022-08-23 00:00:00"
2890;"Cliente 2890";"cliente2890@email.com";"2022-02-08 00:00:00"
2891;"Cliente 2891";"cliente2891@email.com";"2022-02-24 00:00:00"
2892;"Cliente 2892";"cliente2892@email.com";"2022-01-19 00:00:00"
2893;"Cliente 2893";"cliente2893@email.com";"2022-01-30 00:00:00"
2894;"Cliente 2894";"cliente2894@email.com";"2022-02-16 00:00:00"
2895;"Cliente 2895";"cliente2895@email.com";"2022-03-10 00:00:00"
2896;"Cliente 2896";"cliente2896@email.com";"2022-01-16 00:00:00"
2897;"Cliente 2897";"cliente2897@email.com";"2022-01-07 00:00:00"
2898;"Cliente 2898";"cliente2898@email.com";"2022-10-28 00:00:00"
2899;"Cliente 2899";"cliente2899@email.com";"2022-05-04 00:00:00"
2900;"Cliente 2900";"cliente2900@email.com";"2022-01-08 00:00:00"
2901;"Cliente 2901";"cliente2901@email.com";"2022-03-09 00:00:00"
2902;"Cliente 2902";"cliente2902@email.com";"2022-06-05 00:00:00"
2903;"Cliente 2903";"cliente2903@email.com";"2022-09-13 00:00:00"
2904;"Cliente 2904";"cliente2904@email.com";"2022-03-22 00:00:00"
2905;"Cliente 2905";"cliente2905@email.com";"2022-06-14 00:00:00"
2906;"Cliente 2906";"cliente2906@email.com";"2022-07-22 00:00:00"
2907;"Cliente 2907";"cliente2907@email.com";"2022-05-16 00:00:00"
2908;"Cliente 2908";"cliente2908@email.com";"2022-05-11 00:00:00"
2909;"Cliente 2909";"cliente2909@email.com";"2022-08-11 00:00:00"
2910;"Cliente 2910";"cliente2910@email.com";"2022-12-17 00:00:00"
2911;"Cliente 2911";"cliente2911@email.com";"2022-10-14 00:00:00"
2912;"Cliente 2912";"cliente2912@email.com";"2022-12-20 00:00:00"
2913;"Cliente 2913";"cliente2913@email.com";"2022-08-17 00:00:00"
2914;"Cliente 2914";"cliente2914@email.com";"2022-02-13 00:00:00"
2915;"Cliente 2915";"cliente2915@email.com";"2022-10-10 00:00:00"
2916;"Cliente 2916";"cliente2916@email.com";"2022-06-30 00:00:00"
2917;"Cliente 2917";"cliente2917@email.com";"2022-12-08 00:00:00"
2918;"Cliente 2918";"cliente2918@email.com";"2022-11-13 00:00:00"
2919;"Cliente 2919";"cliente2919@email.com";"2022-10-20 00:00:00"
2920;"Cliente 2920";"cliente2920@email.com";"2022-12-12 00:00:00"
2921;"Cliente 2921";"cliente2921@email.com";"2022-06-01 00:00:00"
2922;"Cliente 2922";"cliente2922@email.com";"2022-09-18 00:00:00"
2923;"Cliente 2923";"cliente2923@email.com";"2022-10-09 00:00:00"
2924;"Cliente 2924";"cliente2924@email.com";"2022-03-05 00:00:00"
2925;"Cliente 2925";"cliente2925@email.com";"2022-12-18 00:00:00"
2926;"Cliente 2926";"cliente2926@email.com";"2022-03-27 00:00:00"
2927;"Cliente 2927";"cliente2927@email.com";"2022-08-24 00:00:00"
2928;"Cliente 2928";"cliente2928@email.com";"2022-07-14 00:00:00"
2929;"Cliente 2929";"cliente2929@email.com";"2022-03-06 00:00:00"
2930;"Cliente 2930";"cliente2930@email.com";"2022-06-08 00:00:00"
2931;"Cliente 2931";"cliente2931@email.com";"2022-09-29 00:00:00"
2932;"Cliente 2932";"cliente2932@email.com";"2022-07-19 00:00:00"
2933;"Cliente 2933";"cliente2933@email.com";"2022-07-08 00:00:00"
2934;"Cliente 2934";"cliente2934@email.com";"2022-01-08 00:00:00"
2935;"Cliente 2935";"cliente2935@email.com";"2022-08-18 00:00:00"
2936;"Cliente 2936";"cliente2936@email.com";"2022-07-23 00:00:00"
2937;"Cliente 2937";"cliente2937@email.com";"2022-05-18 00:00:00"
2938;"Cliente 2938";"cliente2938@email.com";"2022-05-05 00:00:00"
2939;"Cliente 2939";"cliente2939@email.com";"2022-10-16 00:00:00"
2940;"Cliente 2940";"cliente2940@email.com";"2022-12-04 00:00:00"
2941;"Cliente 2941";"cliente2941@email.com";"2022-10-24 00:00:00"
2942;"Cliente 2942";"cliente2942@email.com";"2022-10-08 00:00:00"
2943;"Cliente 2943";"cliente2943@email.com";"2022-11-24 00:00:00"
2944;"Cliente 2944";"cliente2944@email.com";"2022-02-18 00:00:00"
2945;"Cliente 2945";"cliente2945@email.com";"2022-11-30 00:00:00"
2946;"Cliente 2946";"cliente2946@email.com";"2022-10-07 00:00:00"
2947;"Cliente 2947";"cliente2947@email.com";"2022-01-26 00:00:00"
2948;"Cliente 2948";"cliente2948@email.com";"2022-05-29 00:00:00"
2949;"Cliente 2949";"cliente2949@email.com";"2022-10-27 00:00:00"
2950;"Cliente 2950";"cliente2950@email.com";"2022-02-22 00:00:00"
2951;"Cliente 2951";"cliente2951@email.com";"2022-05-26 00:00:00"
2952;"Cliente 2952";"cliente2952@email.com";"2022-07-06 00:00:00"
2953;"Cliente 2953";"cliente2953@email.com";"2022-01-07 00:00:00"
2954;"Cliente 2954";"cliente2954@email.com";"2022-05-20 00:00:00"
2955;"Cliente 2955";"cliente2955@email.com";"2022-03-11 00:00:00"
2956;"Cliente 2956";"cliente2956@email.com";"2022-08-01 00:00:00"
2957;"Cliente 2957";"cliente2957@email.com";"2022-01-08 00:00:00"
2958;"Cliente 2958";"cliente2958@email.com";"2022-07-14 00:00:00"
2959;"Cliente 2959";"cliente2959@email.com";"2022-10-20 00:00:00"
2960;"Cliente 2960";"cliente2960@email.com";"2022-07-30 00:00:00"
2961;"Cliente 2961";"cliente2961@email.com";"2022-04-01 00:00:00"
2962;"Cliente 2962";"cliente2962@email.com";"2022-08-16 00:00:00"
2963;"Cliente 2963";"cliente2963@email.com";"2022-08-18 00:00:00"
2964;"Cliente 2964";"cliente2964@email.com";"2022-09-06 00:00:00"
2965;"Cliente 2965";"cliente2965@email.com";"2022-02-24 00:00:00"
2966;"Cliente 2966";"cliente2966@email.com";"2022-11-17 00:00:00"
2967;"Cliente 2967";"cliente2967@email.com";"2022-01-02 00:00:00"
2968;"Cliente 2968";"cliente2968@email.com";"2022-04-26 00:00:00"
2969;"Cliente 2969";"cliente2969@email.com";"2022-01-31 00:00:00"
2970;"Cliente 2970";"cliente2970@email.com";"2022-03-17 00:00:00"
2971;"Cliente 2971";"cliente2971@email.com";"2022-08-23 00:00:00"
2972;"Cliente 2972";"cliente2972@email.com";"2022-04-28 00:00:00"
2973;"Cliente 2973";"cliente2973@email.com";"2022-01-25 00:00:00"
2974;"Cliente 2974";"cliente2974@email.com";"2022-03-03 00:00:00"
2975;"Cliente 2975";"cliente2975@email.com";"2022-05-10 00:00:00"
2976;"Cliente 2976";"cliente2976@email.com";"2022-08-30 00:00:00"
2977;"Cliente 2977";"cliente2977@email.com";"2022-03-02 00:00:00"
2978;"Cliente 2978";"cliente2978@email.com";"2022-05-20 00:00:00"
2979;"Cliente 2979";"cliente2979@email.com";"2022-10-04 00:00:00"
2980;"Cliente 2980";"cliente2980@email.com";"2022-11-17 00:00:00"
2981;"Cliente 2981";"cliente2981@email.com";"2022-09-22 00:00:00"
2982;"Cliente 2982";"cliente2982@email.com";"2022-03-19 00:00:00"
2983;"Cliente 2983";"cliente2983@email.com";"2022-08-02 00:00:00"
2984;"Cliente 2984";"cliente2984@email.com";"2022-04-13 00:00:00"
2985;"Cliente 2985";"cliente2985@email.com";"2022-05-07 00:00:00"
2986;"Cliente 2986";"cliente2986@email.com";"2022-01-02 00:00:00"
2987;"Cliente 2987";"cliente2987@email.com";"2022-01-26 00:00:00"
2988;"Cliente 2988";"cliente2988@email.com";"2022-10-09 00:00:00"
2989;"Cliente 2989";"cliente2989@email.com";"2022-06-05 00:00:00"
2990;"Cliente 2990";"cliente2990@email.com";"2022-11-14 00:00:00"
2991;"Cliente 2991";"cliente2991@email.com";"2022-09-08 00:00:00"
2992;"Cliente 2992";"cliente2992@email.com";"2022-03-21 00:00:00"
2993;"Cliente 2993";"cliente2993@email.com";"2022-12-05 00:00:00"
2994;"Cliente 2994";"cliente2994@email.com";"2022-12-22 00:00:00"
2995;"Cliente 2995";"cliente2995@email.com";"2022-02-19 00:00:00"
2996;"Cliente 2996";"cliente2996@email.com";"2022-10-11 00:00:00"
2997;"Cliente 2997";"cliente2997@email.com";"2022-04-11 00:00:00"
2998;"Cliente 2998";"cliente2998@email.com";"2022-06-24 00:00:00"
2999;"Cliente 2999";"cliente2999@email.com";"2022-04-17 00:00:00"
3000;"Cliente 3000";"cliente3000@email.com";"2022-04-13 00:00:00"
3001;"Cliente 3001";"cliente3001@email.com";"2022-07-03 00:00:00"
3002;"Cliente 3002";"cliente3002@email.com";"2022-11-01 00:00:00"
3003;"Cliente 3003";"cliente3003@email.com";"2022-07-25 00:00:00"
3004;"Cliente 3004";"cliente3004@email.com";"2022-02-24 00:00:00"
3005;"Cliente 3005";"cliente3005@email.com";"2022-03-24 00:00:00"
3006;"Cliente 3006";"cliente3006@email.com";"2022-07-08 00:00:00"
3007;"Cliente 3007";"cliente3007@email.com";"2022-04-20 00:00:00"
3008;"Cliente 3008";"cliente3008@email.com";"2022-04-28 00:00:00"
3009;"Cliente 3009";"cliente3009@email.com";"2022-10-25 00:00:00"
3010;"Cliente 3010";"cliente3010@email.com";"2022-04-17 00:00:00"
3011;"Cliente 3011";"cliente3011@email.com";"2022-02-27 00:00:00"
3012;"Cliente 3012";"cliente3012@email.com";"2022-09-16 00:00:00"
3013;"Cliente 3013";"cliente3013@email.com";"2022-12-22 00:00:00"
3014;"Cliente 3014";"cliente3014@email.com";"2022-03-20 00:00:00"
3015;"Cliente 3015";"cliente3015@email.com";"2022-07-30 00:00:00"
3016;"Cliente 3016";"cliente3016@email.com";"2022-06-29 00:00:00"
3017;"Cliente 3017";"cliente3017@email.com";"2022-07-26 00:00:00"
3018;"Cliente 3018";"cliente3018@email.com";"2022-11-01 00:00:00"
3019;"Cliente 3019";"cliente3019@email.com";"2022-08-06 00:00:00"
3020;"Cliente 3020";"cliente3020@email.com";"2022-10-04 00:00:00"
3021;"Cliente 3021";"cliente3021@email.com";"2022-11-03 00:00:00"
3022;"Cliente 3022";"cliente3022@email.com";"2022-06-23 00:00:00"
3023;"Cliente 3023";"cliente3023@email.com";"2022-02-28 00:00:00"
3024;"Cliente 3024";"cliente3024@email.com";"2022-08-19 00:00:00"
3025;"Cliente 3025";"cliente3025@email.com";"2022-08-27 00:00:00"
3026;"Cliente 3026";"cliente3026@email.com";"2022-11-20 00:00:00"
3027;"Cliente 3027";"cliente3027@email.com";"2022-02-09 00:00:00"
3028;"Cliente 3028";"cliente3028@email.com";"2022-10-13 00:00:00"
3029;"Cliente 3029";"cliente3029@email.com";"2022-11-02 00:00:00"
3030;"Cliente 3030";"cliente3030@email.com";"2022-07-27 00:00:00"
3031;"Cliente 3031";"cliente3031@email.com";"2022-09-29 00:00:00"
3032;"Cliente 3032";"cliente3032@email.com";"2022-12-14 00:00:00"
3033;"Cliente 3033";"cliente3033@email.com";"2022-04-23 00:00:00"
3034;"Cliente 3034";"cliente3034@email.com";"2022-05-02 00:00:00"
3035;"Cliente 3035";"cliente3035@email.com";"2022-03-14 00:00:00"
3036;"Cliente 3036";"cliente3036@email.com";"2022-12-26 00:00:00"
3037;"Cliente 3037";"cliente3037@email.com";"2022-09-26 00:00:00"
3038;"Cliente 3038";"cliente3038@email.com";"2022-10-01 00:00:00"
3039;"Cliente 3039";"cliente3039@email.com";"2022-02-24 00:00:00"
3040;"Cliente 3040";"cliente3040@email.com";"2022-06-15 00:00:00"
3041;"Cliente 3041";"cliente3041@email.com";"2022-05-17 00:00:00"
3042;"Cliente 3042";"cliente3042@email.com";"2022-12-31 00:00:00"
3043;"Cliente 3043";"cliente3043@email.com";"2022-02-23 00:00:00"
3044;"Cliente 3044";"cliente3044@email.com";"2022-10-20 00:00:00"
3045;"Cliente 3045";"cliente3045@email.com";"2022-10-22 00:00:00"
3046;"Cliente 3046";"cliente3046@email.com";"2022-11-07 00:00:00"
3047;"Cliente 3047";"cliente3047@email.com";"2022-08-16 00:00:00"
3048;"Cliente 3048";"cliente3048@email.com";"2022-06-28 00:00:00"
3049;"Cliente 3049";"cliente3049@email.com";"2022-05-21 00:00:00"
3050;"Cliente 3050";"cliente3050@email.com";"2022-02-20 00:00:00"
3051;"Cliente 3051";"cliente3051@email.com";"2022-08-12 00:00:00"
3052;"Cliente 3052";"cliente3052@email.com";"2022-09-24 00:00:00"
3053;"Cliente 3053";"cliente3053@email.com";"2022-09-17 00:00:00"
3054;"Cliente 3054";"cliente3054@email.com";"2022-12-18 00:00:00"
3055;"Cliente 3055";"cliente3055@email.com";"2022-02-21 00:00:00"
3056;"Cliente 3056";"cliente3056@email.com";"2022-07-05 00:00:00"
3057;"Cliente 3057";"cliente3057@email.com";"2022-09-20 00:00:00"
3058;"Cliente 3058";"cliente3058@email.com";"2022-09-28 00:00:00"
3059;"Cliente 3059";"cliente3059@email.com";"2022-10-25 00:00:00"
3060;"Cliente 3060";"cliente3060@email.com";"2022-07-31 00:00:00"
3061;"Cliente 3061";"cliente3061@email.com";"2022-04-10 00:00:00"
3062;"Cliente 3062";"cliente3062@email.com";"2022-11-25 00:00:00"
3063;"Cliente 3063";"cliente3063@email.com";"2022-07-18 00:00:00"
3064;"Cliente 3064";"cliente3064@email.com";"2022-05-04 00:00:00"
3065;"Cliente 3065";"cliente3065@email.com";"2022-07-15 00:00:00"
3066;"Cliente 3066";"cliente3066@email.com";"2022-06-02 00:00:00"
3067;"Cliente 3067";"cliente3067@email.com";"2022-05-30 00:00:00"
3068;"Cliente 3068";"cliente3068@email.com";"2022-05-03 00:00:00"
3069;"Cliente 3069";"cliente3069@email.com";"2022-01-29 00:00:00"
3070;"Cliente 3070";"cliente3070@email.com";"2022-09-26 00:00:00"
3071;"Cliente 3071";"cliente3071@email.com";"2022-09-25 00:00:00"
3072;"Cliente 3072";"cliente3072@email.com";"2022-03-04 00:00:00"
3073;"Cliente 3073";"cliente3073@email.com";"2022-10-01 00:00:00"
3074;"Cliente 3074";"cliente3074@email.com";"2022-03-03 00:00:00"
3075;"Cliente 3075";"cliente3075@email.com";"2022-07-15 00:00:00"
3076;"Cliente 3076";"cliente3076@email.com";"2022-03-01 00:00:00"
3077;"Cliente 3077";"cliente3077@email.com";"2022-03-11 00:00:00"
3078;"Cliente 3078";"cliente3078@email.com";"2022-03-16 00:00:00"
3079;"Cliente 3079";"cliente3079@email.com";"2022-02-22 00:00:00"
3080;"Cliente 3080";"cliente3080@email.com";"2022-01-23 00:00:00"
3081;"Cliente 3081";"cliente3081@email.com";"2022-11-17 00:00:00"
3082;"Cliente 3082";"cliente3082@email.com";"2022-05-26 00:00:00"
3083;"Cliente 3083";"cliente3083@email.com";"2022-05-24 00:00:00"
3084;"Cliente 3084";"cliente3084@email.com";"2022-11-13 00:00:00"
3085;"Cliente 3085";"cliente3085@email.com";"2022-06-26 00:00:00"
3086;"Cliente 3086";"cliente3086@email.com";"2022-01-25 00:00:00"
3087;"Cliente 3087";"cliente3087@email.com";"2022-11-22 00:00:00"
3088;"Cliente 3088";"cliente3088@email.com";"2022-04-16 00:00:00"
3089;"Cliente 3089";"cliente3089@email.com";"2022-01-08 00:00:00"
3090;"Cliente 3090";"cliente3090@email.com";"2022-03-22 00:00:00"
3091;"Cliente 3091";"cliente3091@email.com";"2022-11-14 00:00:00"
3092;"Cliente 3092";"cliente3092@email.com";"2022-11-04 00:00:00"
3093;"Cliente 3093";"cliente3093@email.com";"2022-01-18 00:00:00"
3094;"Cliente 3094";"cliente3094@email.com";"2022-04-11 00:00:00"
3095;"Cliente 3095";"cliente3095@email.com";"2022-06-09 00:00:00"
3096;"Cliente 3096";"cliente3096@email.com";"2022-04-07 00:00:00"
3097;"Cliente 3097";"cliente3097@email.com";"2022-11-26 00:00:00"
3098;"Cliente 3098";"cliente3098@email.com";"2022-02-14 00:00:00"
3099;"Cliente 3099";"cliente3099@email.com";"2022-01-10 00:00:00"
3100;"Cliente 3100";"cliente3100@email.com";"2022-12-03 00:00:00"
3101;"Cliente 3101";"cliente3101@email.com";"2022-03-21 00:00:00"
3102;"Cliente 3102";"cliente3102@email.com";"2022-12-26 00:00:00"
3103;"Cliente 3103";"cliente3103@email.com";"2022-09-09 00:00:00"
3104;"Cliente 3104";"cliente3104@email.com";"2022-12-17 00:00:00"
3105;"Cliente 3105";"cliente3105@email.com";"2022-05-15 00:00:00"
3106;"Cliente 3106";"cliente3106@email.com";"2022-09-26 00:00:00"
3107;"Cliente 3107";"cliente3107@email.com";"2022-02-21 00:00:00"
3108;"Cliente 3108";"cliente3108@email.com";"2022-12-27 00:00:00"
3109;"Cliente 3109";"cliente3109@email.com";"2023-01-01 00:00:00"
3110;"Cliente 3110";"cliente3110@email.com";"2022-05-23 00:00:00"
3111;"Cliente 3111";"cliente3111@email.com";"2022-04-24 00:00:00"
3112;"Cliente 3112";"cliente3112@email.com";"2022-12-10 00:00:00"
3113;"Cliente 3113";"cliente3113@email.com";"2022-02-02 00:00:00"
3114;"Cliente 3114";"cliente3114@email.com";"2022-09-25 00:00:00"
3115;"Cliente 3115";"cliente3115@email.com";"2022-10-13 00:00:00"
3116;"Cliente 3116";"cliente3116@email.com";"2022-01-21 00:00:00"
3117;"Cliente 3117";"cliente3117@email.com";"2022-11-25 00:00:00"
3118;"Cliente 3118";"cliente3118@email.com";"2022-07-11 00:00:00"
3119;"Cliente 3119";"cliente3119@email.com";"2022-12-23 00:00:00"
3120;"Cliente 3120";"cliente3120@email.com";"2022-05-08 00:00:00"
3121;"Cliente 3121";"cliente3121@email.com";"2022-11-10 00:00:00"
3122;"Cliente 3122";"cliente3122@email.com";"2022-02-14 00:00:00"
3123;"Cliente 3123";"cliente3123@email.com";"2022-10-14 00:00:00"
3124;"Cliente 3124";"cliente3124@email.com";"2022-04-14 00:00:00"
3125;"Cliente 3125";"cliente3125@email.com";"2022-07-04 00:00:00"
3126;"Cliente 3126";"cliente3126@email.com";"2022-08-11 00:00:00"
3127;"Cliente 3127";"cliente3127@email.com";"2022-03-01 00:00:00"
3128;"Cliente 3128";"cliente3128@email.com";"2022-07-19 00:00:00"
3129;"Cliente 3129";"cliente3129@email.com";"2022-10-11 00:00:00"
3130;"Cliente 3130";"cliente3130@email.com";"2022-07-22 00:00:00"
3131;"Cliente 3131";"cliente3131@email.com";"2022-09-15 00:00:00"
3132;"Cliente 3132";"cliente3132@email.com";"2022-04-03 00:00:00"
3133;"Cliente 3133";"cliente3133@email.com";"2022-09-06 00:00:00"
3134;"Cliente 3134";"cliente3134@email.com";"2022-04-25 00:00:00"
3135;"Cliente 3135";"cliente3135@email.com";"2022-06-02 00:00:00"
3136;"Cliente 3136";"cliente3136@email.com";"2022-12-30 00:00:00"
3137;"Cliente 3137";"cliente3137@email.com";"2022-02-12 00:00:00"
3138;"Cliente 3138";"cliente3138@email.com";"2022-04-15 00:00:00"
3139;"Cliente 3139";"cliente3139@email.com";"2022-02-23 00:00:00"
3140;"Cliente 3140";"cliente3140@email.com";"2022-01-19 00:00:00"
3141;"Cliente 3141";"cliente3141@email.com";"2022-01-24 00:00:00"
3142;"Cliente 3142";"cliente3142@email.com";"2022-06-28 00:00:00"
3143;"Cliente 3143";"cliente3143@email.com";"2022-09-27 00:00:00"
3144;"Cliente 3144";"cliente3144@email.com";"2022-05-08 00:00:00"
3145;"Cliente 3145";"cliente3145@email.com";"2022-07-12 00:00:00"
3146;"Cliente 3146";"cliente3146@email.com";"2022-03-29 00:00:00"
3147;"Cliente 3147";"cliente3147@email.com";"2022-05-20 00:00:00"
3148;"Cliente 3148";"cliente3148@email.com";"2022-05-15 00:00:00"
3149;"Cliente 3149";"cliente3149@email.com";"2022-08-13 00:00:00"
3150;"Cliente 3150";"cliente3150@email.com";"2022-07-15 00:00:00"
3151;"Cliente 3151";"cliente3151@email.com";"2022-07-08 00:00:00"
3152;"Cliente 3152";"cliente3152@email.com";"2022-10-17 00:00:00"
3153;"Cliente 3153";"cliente3153@email.com";"2022-03-05 00:00:00"
3154;"Cliente 3154";"cliente3154@email.com";"2022-10-04 00:00:00"
3155;"Cliente 3155";"cliente3155@email.com";"2022-01-11 00:00:00"
3156;"Cliente 3156";"cliente3156@email.com";"2022-07-27 00:00:00"
3157;"Cliente 3157";"cliente3157@email.com";"2022-09-28 00:00:00"
3158;"Cliente 3158";"cliente3158@email.com";"2022-10-28 00:00:00"
3159;"Cliente 3159";"cliente3159@email.com";"2022-12-02 00:00:00"
3160;"Cliente 3160";"cliente3160@email.com";"2022-12-01 00:00:00"
3161;"Cliente 3161";"cliente3161@email.com";"2022-09-26 00:00:00"
3162;"Cliente 3162";"cliente3162@email.com";"2022-05-19 00:00:00"
3163;"Cliente 3163";"cliente3163@email.com";"2022-06-14 00:00:00"
3164;"Cliente 3164";"cliente3164@email.com";"2022-09-24 00:00:00"
3165;"Cliente 3165";"cliente3165@email.com";"2022-03-18 00:00:00"
3166;"Cliente 3166";"cliente3166@email.com";"2022-02-04 00:00:00"
3167;"Cliente 3167";"cliente3167@email.com";"2022-02-03 00:00:00"
3168;"Cliente 3168";"cliente3168@email.com";"2022-09-21 00:00:00"
3169;"Cliente 3169";"cliente3169@email.com";"2022-07-31 00:00:00"
3170;"Cliente 3170";"cliente3170@email.com";"2022-10-07 00:00:00"
3171;"Cliente 3171";"cliente3171@email.com";"2022-09-22 00:00:00"
3172;"Cliente 3172";"cliente3172@email.com";"2022-08-11 00:00:00"
3173;"Cliente 3173";"cliente3173@email.com";"2022-08-13 00:00:00"
3174;"Cliente 3174";"cliente3174@email.com";"2022-08-06 00:00:00"
3175;"Cliente 3175";"cliente3175@email.com";"2022-06-22 00:00:00"
3176;"Cliente 3176";"cliente3176@email.com";"2022-07-29 00:00:00"
3177;"Cliente 3177";"cliente3177@email.com";"2022-01-04 00:00:00"
3178;"Cliente 3178";"cliente3178@email.com";"2022-03-05 00:00:00"
3179;"Cliente 3179";"cliente3179@email.com";"2022-09-10 00:00:00"
3180;"Cliente 3180";"cliente3180@email.com";"2022-10-10 00:00:00"
3181;"Cliente 3181";"cliente3181@email.com";"2022-12-10 00:00:00"
3182;"Cliente 3182";"cliente3182@email.com";"2022-05-03 00:00:00"
3183;"Cliente 3183";"cliente3183@email.com";"2022-03-27 00:00:00"
3184;"Cliente 3184";"cliente3184@email.com";"2022-04-30 00:00:00"
3185;"Cliente 3185";"cliente3185@email.com";"2022-03-27 00:00:00"
3186;"Cliente 3186";"cliente3186@email.com";"2022-02-13 00:00:00"
3187;"Cliente 3187";"cliente3187@email.com";"2022-09-29 00:00:00"
3188;"Cliente 3188";"cliente3188@email.com";"2022-09-16 00:00:00"
3189;"Cliente 3189";"cliente3189@email.com";"2022-12-19 00:00:00"
3190;"Cliente 3190";"cliente3190@email.com";"2022-07-19 00:00:00"
3191;"Cliente 3191";"cliente3191@email.com";"2022-07-17 00:00:00"
3192;"Cliente 3192";"cliente3192@email.com";"2022-08-02 00:00:00"
3193;"Cliente 3193";"cliente3193@email.com";"2022-08-08 00:00:00"
3194;"Cliente 3194";"cliente3194@email.com";"2022-03-15 00:00:00"
3195;"Cliente 3195";"cliente3195@email.com";"2022-02-14 00:00:00"
3196;"Cliente 3196";"cliente3196@email.com";"2022-06-19 00:00:00"
3197;"Cliente 3197";"cliente3197@email.com";"2022-01-20 00:00:00"
3198;"Cliente 3198";"cliente3198@email.com";"2022-09-21 00:00:00"
3199;"Cliente 3199";"cliente3199@email.com";"2022-03-20 00:00:00"
3200;"Cliente 3200";"cliente3200@email.com";"2022-08-20 00:00:00"
3201;"Cliente 3201";"cliente3201@email.com";"2022-05-24 00:00:00"
3202;"Cliente 3202";"cliente3202@email.com";"2022-03-13 00:00:00"
3203;"Cliente 3203";"cliente3203@email.com";"2022-09-29 00:00:00"
3204;"Cliente 3204";"cliente3204@email.com";"2022-04-23 00:00:00"
3205;"Cliente 3205";"cliente3205@email.com";"2022-06-03 00:00:00"
3206;"Cliente 3206";"cliente3206@email.com";"2022-12-27 00:00:00"
3207;"Cliente 3207";"cliente3207@email.com";"2022-09-27 00:00:00"
3208;"Cliente 3208";"cliente3208@email.com";"2022-02-09 00:00:00"
3209;"Cliente 3209";"cliente3209@email.com";"2022-12-24 00:00:00"
3210;"Cliente 3210";"cliente3210@email.com";"2022-04-30 00:00:00"
3211;"Cliente 3211";"cliente3211@email.com";"2022-04-08 00:00:00"
3212;"Cliente 3212";"cliente3212@email.com";"2022-02-13 00:00:00"
3213;"Cliente 3213";"cliente3213@email.com";"2022-01-29 00:00:00"
3214;"Cliente 3214";"cliente3214@email.com";"2022-07-08 00:00:00"
3215;"Cliente 3215";"cliente3215@email.com";"2022-03-03 00:00:00"
3216;"Cliente 3216";"cliente3216@email.com";"2022-06-26 00:00:00"
3217;"Cliente 3217";"cliente3217@email.com";"2022-01-26 00:00:00"
3218;"Cliente 3218";"cliente3218@email.com";"2022-08-05 00:00:00"
3219;"Cliente 3219";"cliente3219@email.com";"2022-05-24 00:00:00"
3220;"Cliente 3220";"cliente3220@email.com";"2022-05-12 00:00:00"
3221;"Cliente 3221";"cliente3221@email.com";"2022-07-16 00:00:00"
3222;"Cliente 3222";"cliente3222@email.com";"2022-08-10 00:00:00"
3223;"Cliente 3223";"cliente3223@email.com";"2022-10-06 00:00:00"
3224;"Cliente 3224";"cliente3224@email.com";"2022-10-02 00:00:00"
3225;"Cliente 3225";"cliente3225@email.com";"2022-06-01 00:00:00"
3226;"Cliente 3226";"cliente3226@email.com";"2022-11-10 00:00:00"
3227;"Cliente 3227";"cliente3227@email.com";"2022-06-25 00:00:00"
3228;"Cliente 3228";"cliente3228@email.com";"2022-05-07 00:00:00"
3229;"Cliente 3229";"cliente3229@email.com";"2022-02-22 00:00:00"
3230;"Cliente 3230";"cliente3230@email.com";"2022-07-07 00:00:00"
3231;"Cliente 3231";"cliente3231@email.com";"2022-12-09 00:00:00"
3232;"Cliente 3232";"cliente3232@email.com";"2022-05-09 00:00:00"
3233;"Cliente 3233";"cliente3233@email.com";"2022-03-03 00:00:00"
3234;"Cliente 3234";"cliente3234@email.com";"2022-10-19 00:00:00"
3235;"Cliente 3235";"cliente3235@email.com";"2022-08-06 00:00:00"
3236;"Cliente 3236";"cliente3236@email.com";"2022-07-14 00:00:00"
3237;"Cliente 3237";"cliente3237@email.com";"2022-12-08 00:00:00"
3238;"Cliente 3238";"cliente3238@email.com";"2022-02-27 00:00:00"
3239;"Cliente 3239";"cliente3239@email.com";"2022-10-07 00:00:00"
3240;"Cliente 3240";"cliente3240@email.com";"2022-08-21 00:00:00"
3241;"Cliente 3241";"cliente3241@email.com";"2022-07-13 00:00:00"
3242;"Cliente 3242";"cliente3242@email.com";"2022-03-02 00:00:00"
3243;"Cliente 3243";"cliente3243@email.com";"2022-04-02 00:00:00"
3244;"Cliente 3244";"cliente3244@email.com";"2022-09-20 00:00:00"
3245;"Cliente 3245";"cliente3245@email.com";"2022-11-03 00:00:00"
3246;"Cliente 3246";"cliente3246@email.com";"2022-11-21 00:00:00"
3247;"Cliente 3247";"cliente3247@email.com";"2022-12-24 00:00:00"
3248;"Cliente 3248";"cliente3248@email.com";"2022-08-30 00:00:00"
3249;"Cliente 3249";"cliente3249@email.com";"2022-05-29 00:00:00"
3250;"Cliente 3250";"cliente3250@email.com";"2022-03-09 00:00:00"
3251;"Cliente 3251";"cliente3251@email.com";"2022-10-05 00:00:00"
3252;"Cliente 3252";"cliente3252@email.com";"2022-05-22 00:00:00"
